Frame_Name,Capture_Date,Region,Building_ID,Coordinates,Mask_Filename,Mask_Exists,Mask_Corrupted,Label_1,Label_2,Label_3,Label_4
FRAME/2_0430.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B045,"26.55513, -77.10663",2_0430_B0XX_0_Level2.jpg,True,False,2,1,1,
FRAME/2_0430.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B043,"26.55483, -77.10572",2_0430_B0XX_0_Level3.jpg,True,False,3,1,1,
FRAME/2_0430.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B041,"26.55512, -77.1063",2_0430_B0XX_1_Level1.jpg,True,False,1,2,0,
FRAME/2_0430.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B042,"26.55484, -77.10616",2_0430_B0XX_1_Level3.jpg,True,False,3,1,0,
FRAME/2_0430.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B046,"26.55493, -77.10644",2_0430_B0XX_3_Level3.jpg,True,False,3,1,0,
FRAME/2_0430.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B052,"26.55542, -77.10636",2_0430_B0XX_4_Level3.jpg,True,False,3,1,0,
FRAME/2_0430.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B051,"26.55534, -77.10656",2_0430_B0XX_5_Level3.jpg,True,False,3,1,0,
FRAME/2_0430.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B047,"26.55532, -77.10618",2_0430_B0XX_8_Level1.jpg,True,False,1,1,2,
FRAME/2_0430.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B044,"26.5552, -77.10656",2_0430_B0XX_9_Level1.jpg,True,False,1,1,1,
FRAME/3_0545.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B128,"26.54973, -77.09779",3_0545_B0XX_0_Level2.jpg,True,False,2,1,1,
FRAME/3_0545.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B119,"26.54987, -77.09806",3_0545_B0XX_0_Level3.jpg,True,False,3,1,1,
FRAME/3_0545.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B131,"26.5493, -77.09861",3_0545_B0XX_0_Level4.jpg,True,False,4,1,1,
FRAME/3_0545.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B132,"26.54911, -77.09776",3_0545_B0XX_0_Level5.jpg,True,False,5,1,1,
FRAME/3_0545.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B127,"26.55032, -77.09852",3_0545_B0XX_1_Level2.jpg,True,False,2,1,1,
FRAME/3_0545.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B130,"26.54987, -77.09848",3_0545_B0XX_1_Level3.jpg,True,False,3,1,1,
FRAME/3_0545.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B123,"26.55011, -77.09781",3_0545_B0XX_1_Level4.jpg,True,False,4,1,1,
FRAME/3_0545.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B123,"26.55011, -77.09781",3_0545_B0XX_2_Level3.jpg,True,False,3,1,1,
FRAME/3_0545.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B122,"26.55012, -77.09826",3_0545_B0XX_3_Level3.jpg,True,False,3,1,1,
FRAME/3_0379.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B115,"26.55256, -77.09857",3_0379_B0XX_0_Level0.jpg,True,False,0,1,1,
FRAME/3_0379.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B095,"26.55251, -77.09826",3_0379_B0XX_0_Level1.jpg,True,False,1,1,1,
FRAME/3_0379.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B106,"26.55208, -77.09798",3_0379_B0XX_0_Level3.jpg,True,False,3,1,1,
FRAME/3_0379.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B101,"26.55178, -77.09786",3_0379_B0XX_0_Level4.jpg,True,False,4,1,1,
FRAME/3_0379.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B098,"26.55231, -77.09822",3_0379_B0XX_0_Level5.jpg,True,False,5,1,1,
FRAME/1_0760.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B021,"26.5595, -77.10709",1_0760_B0XX_0_Level2.jpg,True,False,2,1,1,
FRAME/1_0760.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B020,"26.55927, -77.10656",1_0760_B0XX_0_Level3.jpg,True,False,3,1,1,
FRAME/1_0760.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B019,"26.55917, -77.10627",1_0760_B0XX_0_Level4.jpg,True,False,4,1,1,
FRAME/2_0670.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B070,"26.55496, -77.10313",2_0670_B0XX_0_Level0.jpg,True,False,0,1,1,
FRAME/2_0670.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B062,"26.55472, -77.10488",2_0670_B0XX_0_Level1.jpg,True,False,1,1,1,
FRAME/2_0670.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B071,"26.55518, -77.10405",2_0670_B0XX_0_Level2.jpg,True,False,2,1,1,
FRAME/2_0670.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B072,"26.55537, -77.10393",2_0670_B0XX_0_Level3.jpg,True,False,3,1,1,
FRAME/2_0670.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B068,"26.55527, -77.10462",2_0670_B0XX_0_Level4.jpg,True,False,4,1,1,
FRAME/2_0670.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B073,"26.55485, -77.10428",2_0670_B0XX_1_Level3.jpg,True,False,3,1,1,
FRAME/2_0670.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B069,"26.55457, -77.1046",2_0670_B0XX_2_Level3.jpg,True,False,3,1,1,
FRAME/2_0689.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B070,"26.55496, -77.10313",2_0689_B0XX_0_Level0.jpg,True,False,0,1,2,
FRAME/2_0689.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B071,"26.55518, -77.10405",2_0689_B0XX_0_Level2.jpg,True,False,2,1,2,
FRAME/2_0689.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B074,"26.55459, -77.10354",2_0689_B0XX_0_Level3.jpg,True,False,3,1,2,
FRAME/2_0689.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B075,"26.55469, -77.10397",2_0689_B0XX_0_Level5.jpg,True,False,5,1,2,
FRAME/2_0689.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B073,"26.55485, -77.10428",2_0689_B0XX_1_Level3.jpg,True,False,3,1,2,
FRAME/3_0504.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B118,"26.55053, -77.09782",3_0504_B0XX_0_Level0.jpg,True,False,0,1,1,
FRAME/3_0504.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B119,"26.54987, -77.09806",3_0504_B0XX_0_Level3.jpg,True,False,3,1,1,
FRAME/3_0504.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B123,"26.55011, -77.09781",3_0504_B0XX_0_Level4.jpg,True,False,4,1,1,
FRAME/3_0504.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B121,"26.55068, -77.09851",3_0504_B0XX_0_Level5.jpg,True,False,5,1,1,
FRAME/3_0504.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B107,"26.5509, -77.0983",3_0504_B0XX_1_Level0.jpg,True,False,0,1,1,
FRAME/3_0504.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B122,"26.55012, -77.09826",3_0504_B0XX_1_Level3.jpg,True,False,3,1,1,
FRAME/3_0504.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B120,"26.55023, -77.09765",3_0504_B0XX_1_Level4.jpg,True,False,4,1,1,
FRAME/3_0504.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B118,"26.55053, -77.09782",3_0504_B0XX_2_Level3.jpg,True,False,3,1,1,
FRAME/3_0504.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B124,"26.55054, -77.0983",3_0504_B0XX_3_Level3.jpg,True,False,3,1,1,
FRAME/3_0504.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B117,"26.55042, -77.09747",3_0504_B0XX_3_Level4.jpg,True,False,4,1,1,
FRAME/3_0504.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B125,"26.55073, -77.09761",3_0504_B0XX_6_Level4.jpg,True,False,4,1,1,
FRAME/3_0504.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B110,"26.55087, -77.09747",3_0504_B0XX_7_Level4.jpg,True,False,4,1,1,
FRAME/3_0504.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B108,"26.55107, -77.09812",3_0504_B0XX_8_Level4.jpg,True,False,4,1,1,
FRAME/1_0664.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B016,"26.55792, -77.10487",1_0664_B0XX_0_Level3.jpg,True,False,3,2,1,
FRAME/1_0664.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B017,"26.55765, -77.10426",1_0664_B0XX_1_Level3.jpg,True,False,3,2,1,
FRAME/1_0408.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B001,"26.55511, -77.10044",1_0408_B0XX_0_Level0.jpg,True,False,0,1,2,
FRAME/1_0408.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B005,"26.55488, -77.09872",1_0408_B0XX_0_Level1.jpg,True,False,1,1,2,
FRAME/1_0408.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B002,"26.55516, -77.09986",1_0408_B0XX_0_Level2.jpg,True,False,2,1,2,
FRAME/1_0408.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B003,"26.55452, -77.09913",1_0408_B0XX_0_Level3.jpg,True,False,3,1,2,
FRAME/1_0408.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B006,"26.55441, -77.09877",1_0408_B0XX_1_Level0.jpg,True,False,0,1,2,
FRAME/1_0408.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B007,"26.55558, -77.09952",1_0408_B0XX_1_Level2.jpg,True,False,2,2,2,
FRAME/3_0318.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B094,"26.55264, -77.09762",3_0318_B0XX_0_Level1.jpg,True,False,1,2,1,
FRAME/3_0318.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B096,"26.55252, -77.09747",3_0318_B0XX_0_Level3.jpg,True,False,3,1,1,
FRAME/3_0318.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B098,"26.55231, -77.09822",3_0318_B0XX_0_Level5.jpg,True,False,5,1,1,
FRAME/3_0318.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B095,"26.55251, -77.09826",3_0318_B0XX_1_Level1.jpg,True,False,1,1,1,
FRAME/3_0318.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B099,"26.55266, -77.09748",3_0318_B0XX_2_Level1.jpg,True,False,1,1,1,
FRAME/2_0580.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B062,"26.55472, -77.10488",2_0580_B0XX_0_Level0.jpg,True,False,0,1,0,
FRAME/2_0580.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B039,"26.55462, -77.10587",2_0580_B0XX_0_Level2.jpg,True,False,2,1,0,
FRAME/2_0580.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B063,"26.55484, -77.10545",2_0580_B0XX_0_Level3.jpg,True,False,3,1,0,
FRAME/2_0580.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B064,"26.55489, -77.10531",2_0580_B0XX_0_Level4.jpg,True,False,4,1,0,
FRAME/2_0580.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B061,"26.55506, -77.1055",2_0580_B0XX_0_Level5.jpg,True,False,5,1,0,
FRAME/2_0580.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B053,"26.5543, -77.10527",2_0580_B0XX_1_Level0.jpg,True,False,0,1,0,
FRAME/2_0580.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B043,"26.55483, -77.10572",2_0580_B0XX_1_Level3.jpg,True,False,3,1,0,
FRAME/2_0580.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B060,"26.55521, -77.1059",2_0580_B0XX_1_Level4.jpg,True,False,4,1,0,
FRAME/2_0580.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B040,"26.55429, -77.10577",2_0580_B0XX_2_Level0.jpg,True,False,0,1,0,
FRAME/2_0353.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B059,"26.55601, -77.10601",2_0353_B0XX_0_Level0.jpg,True,False,0,1,1,
FRAME/2_0353.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B029,"26.55629, -77.10637",2_0353_B0XX_0_Level3.jpg,True,False,3,1,1,
FRAME/3_0031.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B008,"26.55467, -77.10075",3_0031_B0XX_0_Level1.jpg,True,False,1,1,1,
FRAME/3_0031.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B087,"26.55452, -77.10058",3_0031_B0XX_0_Level2.jpg,True,False,2,1,1,
FRAME/3_0031.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B088,"26.55418, -77.10117",3_0031_B0XX_0_Level3.jpg,True,False,3,1,1,
FRAME/3_0031.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B090,"26.5541, -77.10125",3_0031_B0XX_1_Level3.jpg,True,False,3,1,1,
FRAME/2_0257.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B041,"26.55512, -77.1063",2_0257_B0XX_0_Level0.jpg,True,False,0,2,1,
FRAME/2_0257.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B044,"26.5552, -77.10656",2_0257_B0XX_0_Level1.jpg,True,False,1,1,1,
FRAME/2_0257.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B045,"26.55513, -77.10663",2_0257_B0XX_0_Level2.jpg,True,False,2,1,1,
FRAME/2_0257.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B046,"26.55493, -77.10644",2_0257_B0XX_0_Level3.jpg,True,False,3,1,1,
FRAME/2_0257.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B037,"26.55504, -77.10668",2_0257_B0XX_1_Level0.jpg,True,False,0,1,1,
FRAME/2_0257.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B049,"26.55496, -77.10682",2_0257_B0XX_1_Level3.jpg,True,False,3,1,1,
FRAME/2_0257.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B051,"26.55534, -77.10656",2_0257_B0XX_3_Level3.jpg,True,False,3,1,1,
FRAME/2_0257.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B050,"26.55531, -77.107",2_0257_B0XX_4_Level3.jpg,True,False,3,1,1,
FRAME/2_0312.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B023,"26.55675, -77.10652",2_0312_B0XX_0_Level4.jpg,True,False,4,1,1,
FRAME/2_0312.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B025,"26.55653, -77.10668",2_0312_B0XX_0_Level5.jpg,True,False,5,1,1,
FRAME/1_0469.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B009,"26.55636, -77.10179",1_0469_B0XX_0_Level2.jpg,True,False,2,2,1,
FRAME/1_0469.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B010,"26.55551, -77.10163",1_0469_B0XX_0_Level3.jpg,True,False,3,1,1,
FRAME/3_0725.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B137,"26.54741, -77.09659",3_0725_B0XX_0_Level1.jpg,True,False,1,1,0,
FRAME/3_0725.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B145,"26.54706, -77.09621",3_0725_B0XX_0_Level3.jpg,True,False,3,2,0,
FRAME/3_0725.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B144,"26.54705, -77.09671",3_0725_B0XX_0_Level4.jpg,True,False,4,2,0,
FRAME/3_0725.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B142,"26.54724, -77.0967",3_0725_B0XX_1_Level3.jpg,True,False,3,1,0,
FRAME/2_0693.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B070,"26.55496, -77.10313",2_0693_B0XX_0_Level0.jpg,True,False,0,1,2,
FRAME/2_0693.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B071,"26.55518, -77.10405",2_0693_B0XX_0_Level2.jpg,True,False,2,1,2,
FRAME/2_0693.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B074,"26.55459, -77.10354",2_0693_B0XX_0_Level3.jpg,True,False,3,1,2,
FRAME/2_0693.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B075,"26.55469, -77.10397",2_0693_B0XX_0_Level5.jpg,True,False,5,1,2,
FRAME/2_0693.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B073,"26.55485, -77.10428",2_0693_B0XX_1_Level3.jpg,True,False,3,1,2,
FRAME/2_0056.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B031,"26.55656, -77.10738",2_0056_B0XX_0_Level2.jpg,True,False,2,1,0,
FRAME/2_0056.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B024,"26.55673, -77.10718",2_0056_B0XX_0_Level4.jpg,True,False,4,1,0,
FRAME/2_0056.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B025,"26.55653, -77.10668",2_0056_B0XX_0_Level5.jpg,True,False,5,1,0,
FRAME/1_0795.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B021,"26.5595, -77.10709",1_0795_B0XX_0_Level1.jpg,True,False,1,1,1,
FRAME/2_0001.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B024,"26.55673, -77.10718",2_0001_B0XX_0_Level3.jpg,True,False,3,1,1,
FRAME/2_0001.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B027,"26.55701, -77.10679",2_0001_B0XX_0_Level4.jpg,True,False,4,1,1,
FRAME/2_0001.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B025,"26.55653, -77.10668",2_0001_B0XX_0_Level5.jpg,True,False,5,1,1,
FRAME/2_0001.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B026,"26.55727, -77.10746",2_0001_B0XX_1_Level3.jpg,True,False,3,1,1,
FRAME/2_0001.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B028,"26.55721, -77.10666",2_0001_B0XX_2_Level5.jpg,True,False,5,1,1,
FRAME/3_0699.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B137,"26.54741, -77.09659",3_0699_B0XX_0_Level1.jpg,True,False,1,1,0,
FRAME/3_0699.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B145,"26.54706, -77.09621",3_0699_B0XX_0_Level3.jpg,True,False,3,2,0,
FRAME/3_0699.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B144,"26.54705, -77.09671",3_0699_B0XX_0_Level4.jpg,True,False,4,2,0,
FRAME/3_0699.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B142,"26.54724, -77.0967",3_0699_B0XX_1_Level3.jpg,True,False,3,1,0,
FRAME/1_0405.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B001,"26.55511, -77.10044",1_0405_B0XX_0_Level0.jpg,True,False,0,1,1,
FRAME/1_0405.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B002,"26.55516, -77.09986",1_0405_B0XX_0_Level2.jpg,True,False,2,1,1,
FRAME/1_0405.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B003,"26.55452, -77.09913",1_0405_B0XX_0_Level3.jpg,True,False,3,1,1,
FRAME/1_0405.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B007,"26.55558, -77.09952",1_0405_B0XX_1_Level0.jpg,True,False,0,2,1,
FRAME/1_0405.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B005,"26.55488, -77.09872",1_0405_B0XX_2_Level0.jpg,True,False,0,1,1,
FRAME/1_0405.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B006,"26.55441, -77.09877",1_0405_B0XX_3_Level0.jpg,True,False,0,1,1,
FRAME/2_0542.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B053,"26.5543, -77.10527",2_0542_B0XX_0_Level0.jpg,True,False,0,1,1,
FRAME/2_0542.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B038,"26.55421, -77.10627",2_0542_B0XX_0_Level1.jpg,True,False,1,2,1,
FRAME/2_0542.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B054,"26.5541, -77.10598",2_0542_B0XX_0_Level2.jpg,True,False,2,1,1,
FRAME/2_0542.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B040,"26.55429, -77.10577",2_0542_B0XX_0_Level3.jpg,True,False,3,1,1,
FRAME/2_0542.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B041,"26.55512, -77.1063",2_0542_B0XX_1_Level1.jpg,True,False,1,2,0,
FRAME/2_0542.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B043,"26.55483, -77.10572",2_0542_B0XX_1_Level3.jpg,True,False,3,1,0,
FRAME/2_0542.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B042,"26.55484, -77.10616",2_0542_B0XX_2_Level3.jpg,True,False,3,1,0,
FRAME/2_0542.jpg,09 September 2019,"Marsh Harbor, Abaco, the bahamas",B047,"26.55532, -77.10618",2_0542_B0XX_3_Level1.jpg,True,False,1,1,0,
